,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100
151,6.398682,-1.6870362,15.545772,-6.3702135,1.1785421,-5.4521627,-1.2422398,-1.9571259,2.9649427,-7.745357,-1.5322052,-0.20444475,-1.7778578,-3.2832599,-6.100457,-1.7741069,-3.1108394,1.8766888,4.799799,0.0069050565,3.052675,2.2896094,3.43705,1.4226058,0.73617655,0.030785449,1.219907,-0.37865847,-0.9708379,-0.40526462,0.08994575,0.8435843,0.031018097,0.68404007,-1.0320066,-0.12619665,-1.2834647,0.1856852,-0.25448835,0.31935662,0.4550238,0.7038001,-1.0824484,0.13090424,0.33641547,0.040778052,-0.53964424,0.2925119,0.06691469,0.34570488,0.08054775,-0.56075823,-0.10043822,-0.0026732103,-0.53033525,-0.07684377,-0.77846223,0.3854269,0.114310905,0.62550306,0.3132737,-0.15676925,-0.04179503,0.18684925,0.16042182,-0.022813447,-0.053906966,-0.09277428,0.05591179,0.04421296,-0.033498194,0.14431015,-0.040775105,0.10583683,0.17392565,0.08450653,0.05427423,0.09540162,0.090010926,0.20136355,0.17615739,-0.025308343,-0.08073484,-0.19188471,-0.10725755,-0.020979468,-0.06304631,-0.15134561,0.09843224,-0.030181566,-0.18762007,-0.1927154,0.1277207,0.32780454,0.24165493,-0.11981469,-0.004528815,0.17517367,-0.036940306,0.06231248
152,2.5566065,0.54453975,-2.334799,-3.8303804,-6.5541034,0.86844814,-6.8548965,10.650363,2.934053,2.8987954,-7.8477483,0.36555973,-5.2025633,3.392725,-0.3043623,0.023065165,1.6171873,-6.601485,4.590025,1.2940366,-0.13242085,1.9000841,0.8661118,3.8410554,-3.1464984,4.861625,-1.7963765,-0.9514959,-1.680438,2.4667406,0.29163778,-0.69199264,-1.0947695,-0.93172646,0.19001885,-1.3787428,1.081279,0.10310671,0.8098394,-1.5501621,-0.6558001,0.99537444,-0.2812456,1.288069,-0.89222044,0.3623963,-0.63423103,0.6950613,-0.67821074,0.39677823,0.39550674,0.21228616,-0.4666624,-0.52202356,-0.24789228,-0.213057,-0.39846542,0.46521324,-0.20549433,0.2349512,0.21984242,-0.013332955,-0.18257119,0.14885342,0.049211066,-0.02728558,0.2900745,-0.2569983,-0.14403799,0.027913086,-0.17652969,-0.10236655,-0.020324977,-0.15890974,0.010272566,0.033732805,-0.4080411,-0.37330943,-0.24685033,0.0065992633,0.0077378047,0.16433227,-0.08989757,-0.23640344,-0.102619514,0.085412644,-0.011230745,-0.06293029,-0.063090526,-0.1833306,-0.00933254,0.11843761,-0.021866864,0.19267178,-0.09478799,-0.07401951,-0.13930465,-0.19676466,-0.059627585,-0.1657529
153,-3.8107572,-0.12762219,-3.7444706,-0.62952507,0.1437179,0.15358487,0.7095443,0.5218696,-1.925841,1.0971266,-3.9218323,1.4682758,1.9583364,-4.456491,-3.4155655,1.0336914,1.3941692,0.94232064,-3.7314415,1.5475711,0.94055045,0.14763072,0.7104932,3.151004,1.7601708,-0.7499636,1.3635342,-2.0840516,-3.3412075,2.977858,1.4768251,0.60924053,-1.6224711,1.928925,1.6916617,5.120619,-0.8749313,-3.0492237,-5.502022,0.69659483,6.87072,-0.39883998,2.0622122,5.1719937,-1.1315162,-2.0832222,1.0570772,-0.9453174,-6.3740144,-1.7035506,-1.2372551,4.7810335,5.6860723,6.682872,-6.1452603,-1.5608382,0.9014662,0.50318813,-0.91122186,0.22968985,-0.09801022,-0.24260852,-0.039125077,0.10311321,0.24806562,-0.05886526,-0.013396302,0.14262381,0.0094191795,0.10086272,-0.03531632,-0.11633625,-0.00059599837,0.021113502,0.010563388,-0.04327119,-0.02404571,-0.012996377,-0.030177636,-0.0022474392,-0.0035143748,-0.024755914,0.025460126,0.027577085,0.018470185,-0.010567099,0.012716264,-0.0043216646,0.011472218,0.010407912,-0.020750344,0.007805396,-0.0069686715,0.010323196,-0.0016956511,-0.010279523,-0.0060730246,0.013812813,-0.007150918,-0.013871203
154,-4.1366606,1.6912953,-1.0900885,0.35014734,-7.8656282,9.470966,-4.7076273,-0.80762434,1.0323949,-5.6459813,3.3001246,-0.31158236,-0.4185519,-6.169506,4.966575,0.8538364,-1.5920162,-2.377761,-1.6164607,-2.2306972,-1.4503905,2.425571,7.4958916,-2.2335672,0.706997,-0.098060645,-2.4947612,2.2654824,0.37194917,-1.20995,2.1066754,0.6263913,-1.399867,0.9649958,0.8219194,1.0652733,-1.2450229,-1.3171426,0.30103526,-0.687617,0.20722489,-0.5474569,0.28996068,0.037962455,0.7946255,0.13337155,-0.41211742,0.29496822,-0.12691692,0.3031517,-0.4278483,-0.26840174,-0.21614754,-0.1775111,-0.16740441,0.08489288,-0.20842946,0.13491066,0.06963852,0.019025596,0.080880746,0.1120278,-0.10188438,-0.05164488,0.049867664,0.07152344,-0.013602879,0.0643989,-0.10292923,-0.1403981,0.008713857,0.14873616,0.025843928,0.038644265,-0.055613823,-0.016653555,0.01732856,-0.026110383,-0.11124477,0.0926088,-0.04294677,-0.06591196,-0.07164574,-0.058925733,-0.08022247,0.0025819456,-0.090841636,0.09741737,0.012069187,-0.054160036,-0.037843354,-0.21073762,0.090030625,0.12387733,-0.2156466,0.05888182,-0.040495455,-0.11927942,0.03954678,-0.045662615
155,-2.8025303,-3.450228,-2.0856407,-3.448252,-0.5605347,1.7372657,-3.0545468,-0.6783532,-2.491629,-0.28761572,3.9391234,0.40620235,1.3570689,6.365802,0.3322044,-0.67263633,-2.9322186,4.894922,-1.657387,-2.70879,-0.31183517,1.0398928,-1.5625868,0.14338318,0.6318153,-4.0192122,2.8508945,3.4592934,2.3346038,-1.570486,-3.9367967,1.4583322,-2.2119126,-0.25209597,-0.036520474,-2.110048,-1.7979709,3.091045,3.5639398,5.411485,-3.7159321,-4.4574633,2.207893,3.5830579,0.48224455,0.14776403,-3.4882894,6.0909195,-0.6130948,4.7440953,7.8235583,1.2605844,-5.7225056,3.5335631,-3.8604183,-2.4890106,2.9201667,1.4899714,0.5672442,0.19971074,0.5905834,-0.07905377,-0.079689935,-0.046228282,-0.018832022,-0.07322905,0.023695411,-0.0039401855,-0.051343545,0.010760924,0.037151616,0.005708582,0.02811745,-0.0015895031,-0.02199516,-0.011481584,0.007785792,-0.048579797,-0.014219264,-0.011978375,-0.006107614,-0.035759043,0.037688993,0.00896748,0.024135295,0.010853696,-0.02832741,-0.009911731,0.015100467,0.0038506826,-0.007003981,-0.0014393592,-0.02485816,-0.012523935,-0.012611786,-0.018563924,0.004253384,-0.002252617,0.0025058975,0.0035931587
156,-1.975548,16.167759,-2.0710032,-4.371651,-4.7653,-5.0913525,6.6163096,-1.2977111,-3.789498,-2.1916726,-0.83016455,2.100109,0.7403096,-0.5879095,1.4129924,-0.13531664,-0.9795846,0.9038264,2.3856902,0.924516,-2.3409739,-0.15459085,-1.7429868,1.5621833,-0.14376515,0.31774643,-1.3619949,0.3773222,-0.6080083,-2.4546485,1.0349448,-0.48257923,0.8354608,0.35461298,0.43280482,0.2829082,0.3394933,-0.16448551,-0.18513677,0.25716287,-0.51070356,0.52731144,-0.21502739,0.30514205,-0.20104037,0.1409176,-0.2022258,0.2485229,-0.458433,-0.10560926,0.077730626,0.17511094,-0.38055182,-0.27492246,-0.17538232,-0.16802025,-0.3331152,0.16910313,-0.00015254389,0.3638877,-0.021603547,-0.0036630218,-0.076484635,0.117389426,-0.0072788806,-0.17485519,0.06124473,-0.22348036,0.04011499,0.11906765,0.053773165,0.075057484,-0.023758179,-0.060797095,0.013469257,0.22801894,-0.23937032,0.11322431,-0.055042405,-0.11088122,-0.16869132,0.08460405,-0.04431509,0.003720679,-0.09253165,0.17082363,-0.03412058,0.029253082,0.05362544,-0.068087384,0.06789049,0.009685928,0.09709109,-0.0104091475,0.012944395,-0.09542428,0.04909609,-0.0868226,0.021835327,0.0031585193
157,3.8266134,-1.4996085,-0.24100478,-10.40491,-2.2288015,-0.90839493,-8.109615,-9.087049,0.32331574,6.107208,11.327949,3.2604434,-3.1787865,4.7523484,-0.84954643,-3.0359826,-2.2474096,-2.0737362,2.0438435,3.037149,-2.637629,2.5574985,-4.0680985,-3.0991702,0.52609324,1.785998,-1.244185,3.5759594,2.1365523,0.3831615,-1.0360448,-0.5538663,-0.85104907,-0.66930765,1.5509493,0.58826864,0.43186885,0.36926496,-1.1393639,-1.2950011,1.089949,-0.2693597,-1.3108702,-0.32253417,-0.24025357,-0.41082826,0.69025123,-0.7788419,-0.50731933,-0.24774368,-0.467709,-0.2136031,0.09021071,-0.68835485,-0.37629956,-0.4412231,-0.25336847,1.0157464,-0.7743792,0.57075316,0.68790644,0.7213045,0.40131745,0.22761358,0.17402576,-0.51652545,0.41511858,-0.114300564,-0.028479155,0.39301196,-0.2588767,-0.06960364,-0.05328319,0.10835731,0.05105114,-0.041349668,-0.1619511,0.27634576,0.021388445,-0.014246567,0.1571919,-0.025853094,-0.19119002,-0.07442427,0.038329024,-0.18217492,-0.21743974,0.10754151,0.32749745,0.06347561,-0.03850594,0.1615359,0.09411082,0.079174526,0.15694322,-0.17778811,-0.12138381,-0.22765048,0.17550804,-0.08077189
158,-0.28486252,4.3114896,-3.3659525,3.9786983,1.679536,-5.7897277,-2.4814951,-4.665735,10.128795,-0.72942173,-1.4461011,0.3123961,5.490411,-7.3451886,-5.8227873,-3.0577128,4.737919,-5.444327,-7.072057,1.3124206,-4.439826,1.6827698,-2.1361163,3.1265666,2.7660754,0.28371307,0.7951864,-1.0832329,0.32303172,-1.699791,-3.2637002,2.2528272,-3.3795743,-1.3730676,2.720543,-2.2771943,-0.843656,-0.4218967,1.4904835,-1.2610133,0.9843111,1.8110107,-0.35864356,1.4523519,-0.044513565,-0.81842995,-0.62042606,0.12777036,0.68852866,0.48685476,-0.3707321,-0.6743824,-1.393098,-0.950992,-0.48018745,0.31615072,-0.72412014,0.61429256,-0.33960372,0.92909205,0.124137774,-0.24912676,-0.093305424,0.18735455,0.10997768,0.1882787,0.012422036,0.057012636,-0.08120087,-0.10148495,-0.109335996,-0.17413183,0.27624747,-0.28869158,-0.33354375,0.09132579,0.19167212,-0.26055768,-0.015435133,-0.5112651,0.06259199,-0.19408856,-0.27237934,0.19060457,-0.096398704,-0.22962695,0.31613073,-0.10986857,-0.029775335,-0.060273096,-0.1978504,-0.19599694,0.15118164,0.048366554,0.08758149,-0.14880891,-0.08395287,0.04323966,-0.07448846,-0.0025187207
159,6.199706,-7.7341094,3.2672517,-5.003038,-9.382359,-2.4264085,2.7942111,10.244784,2.47332,-0.4439284,2.2498727,2.4434962,2.047635,-6.078186,3.9434202,-4.14302,2.880278,0.97473776,-2.4644144,5.601618,-1.1504654,-4.28358,-4.5502934,-3.9619713,-0.40687457,-2.2529004,1.4290603,-0.9079736,1.3805681,0.46312803,2.5865862,-0.74768025,0.5490644,-1.1380941,-0.27865955,0.18657233,-1.0264999,-1.3005054,0.9245602,1.5703152,0.8028987,1.5542501,0.663814,-0.70456356,0.26111376,0.11100819,0.16531925,0.24305794,-0.32931963,1.1046013,0.16564035,0.18004003,-0.23447576,-0.24674213,0.12365857,-0.59233606,-0.21211667,-0.16788845,0.10472334,0.6611167,-0.11439735,-0.06383518,0.20450364,-0.029502336,-0.06725144,-0.0029266605,0.14494088,0.38187054,0.11212252,-0.46075708,-0.43884522,-0.02843108,-0.12682292,0.19735345,0.010533789,0.24742623,-0.09444099,0.08696728,-0.097849384,0.18300971,0.09685329,-0.07266976,-0.13007505,0.04081281,-0.054746166,0.044667352,0.024436729,0.021229481,-0.08363788,-0.05722416,-0.04435847,-0.06761657,0.027476795,-0.06800258,-0.09034376,-0.008768905,0.021222292,-0.029129945,-0.10579344,-0.12633377
160,-1.9495621,16.187548,-2.047832,-4.386622,-4.7715116,-5.0432277,6.6105475,-1.2945913,-3.7840738,-2.1445038,-0.84087265,2.1362803,0.7490101,-0.6284528,1.4238706,-0.16896889,-0.91019833,0.9059256,2.3754823,0.86109424,-2.3524456,-0.1499908,-1.7528577,1.5138928,-0.14134434,0.24310195,-1.4066542,0.33156055,-0.597034,-2.447357,1.0592968,-0.5068782,0.8032116,0.36432526,0.450643,0.30526155,0.33372602,-0.17531435,-0.22505601,0.24142933,-0.51648754,0.58109915,-0.24089532,0.3022127,-0.2481807,0.13783216,-0.21399894,0.2640458,-0.42647862,-0.0900422,0.068337895,0.13918763,-0.33093584,-0.26429963,-0.157799,-0.112119555,-0.32736605,0.056135796,-0.03050385,0.40472707,0.057429183,-0.07684725,-0.09605493,0.1538992,-0.046653915,-0.18324092,0.084246665,-0.17270774,0.0011601028,0.14259638,0.07877573,0.08453149,-0.019413218,-0.104114264,0.022779068,0.22360294,-0.2530726,0.093240656,-0.09204789,-0.08913621,-0.17461102,0.110458545,-0.033856463,-0.008672958,-0.034732055,0.12415868,-0.06945603,0.05793424,0.09762463,-0.08652673,0.10516634,0.054312404,0.10989382,-0.0145583,0.03442882,-0.08750706,0.03541262,-0.017399488,0.044913974,-0.06732827
161,-2.3838675,-4.0963683,-0.6368334,6.2992816,7.293132,-3.7783818,0.19844514,-1.0210999,-6.7331214,-1.5031,-1.8802203,0.35402057,-2.3125157,-2.6133056,1.9694943,-5.7721343,1.1122266,-3.591451,-0.92544454,7.586052,-1.7667768,0.38440248,2.074628,3.038962,3.261023,3.7715487,3.9426968,9.5278635,0.05029528,1.6168114,3.1625917,-0.16272408,0.9356609,1.0864853,-5.035621,0.75380903,4.4660826,-4.6921425,-1.7874583,0.22823805,-1.079518,-0.28272673,0.60616815,-0.23068255,-1.8298057,-1.7517542,-0.6047283,0.14454667,0.80118805,-0.468733,-0.09648555,-0.37242916,-1.7073891,-1.0755931,-1.4437832,-0.86164236,-0.8426559,0.18869436,0.050675403,0.4546694,0.46478555,-0.2615626,-0.022832321,0.04645723,-0.09137303,-0.2127971,0.20843822,0.19102065,-0.12931047,-0.18025482,0.07177113,0.16146073,0.024366086,0.20385799,0.12814403,-0.022872634,0.37467927,-0.25242248,0.006005768,0.022440178,-0.23601827,-0.30220613,-0.4009347,0.042250738,-0.004213617,0.37848172,0.22183256,0.24847314,0.085785106,-0.4324,0.2552528,-0.22101068,-0.06306851,0.15088075,0.34954038,-0.022934824,0.044301998,0.07805964,0.119021505,-0.2768483
162,-2.5386488,-1.9518722,0.1114019,12.39132,-6.568243,-4.577901,-3.4773679,-7.912678,-2.5183327,-2.5034883,-0.2561093,-0.49555844,1.0104432,2.8293598,0.43596765,-6.2533526,2.6645927,1.2506324,6.371373,1.1645,-1.043562,-1.697831,1.4471709,-4.2321615,-3.389184,0.3047364,-0.9450057,-3.2460036,-1.5353646,1.4436498,-1.5524218,-1.1587348,-0.078136615,0.17100145,0.6286199,0.34485397,0.018377457,-0.56720495,0.4142526,0.0899231,0.32422423,2.0184317,1.001067,0.9255921,0.066856675,-0.63143384,-0.4085315,-0.05228777,-0.276133,0.8902199,0.10958131,0.07058361,-0.31920668,-0.5115432,-0.14311934,-0.41070974,-0.5907416,-0.07988597,0.13439992,0.58795696,0.36180177,-0.2860309,0.007970856,0.102378786,-0.2461436,0.058546487,-0.23281527,0.40038738,-0.2566542,0.30542696,0.34965062,-0.5512733,0.29319298,-0.02162228,0.3357354,-0.09135831,-0.15426634,0.013464623,-0.1646139,0.07312908,0.13268001,-0.16505529,-0.17610182,0.042340405,0.077383675,0.051729772,-0.053552564,0.04461986,0.04513967,-0.0371418,0.06017831,0.0011475694,-0.15744969,-0.004230135,0.033998873,0.056675583,0.12506054,0.0069738375,0.03602137,0.12284922
163,2.6392503,8.557967,-2.1872802,-3.3555357,10.51527,6.5470185,-4.5007825,0.25855854,5.343643,-3.1823719,-3.1270049,5.1760774,-1.7578773,1.2864996,1.6309092,-1.9767002,1.8394258,7.477692,-1.4215487,1.5615242,-2.241774,-1.4237322,0.7623999,-2.4668493,-5.8879175,0.5355282,3.596126,0.5107427,-0.5861885,1.6106354,0.2593974,-0.013166458,-0.36547065,-0.39787212,0.9538936,0.91365707,0.17200498,-0.9290049,-0.19517952,0.8705344,-0.23714408,1.5336384,-0.14833105,0.71326476,-0.06247294,-0.24848191,-0.91819346,-0.095343895,-0.08292036,0.8109103,-0.34723628,0.044120528,-0.024677541,-1.7459164,-0.8403973,-0.3653057,-1.3967816,0.27786383,-0.31459734,0.60943305,-0.1042562,-0.28560156,-0.22936894,-0.0028968712,0.26694044,0.2463045,0.29624975,-0.24997453,0.22938235,-0.20507635,0.05418487,0.26300794,0.66302776,-0.98677367,-0.47162116,-0.08636741,0.009681552,0.29795188,-0.22939026,0.019438745,0.31495082,-0.04066594,0.15124151,-0.10910502,0.570805,0.22824901,0.09234789,0.028966198,0.09584538,0.18379238,0.1625647,0.17559753,0.25359336,0.0075255116,0.028899774,0.15552695,0.082011625,0.20397605,-0.009593708,0.10645727
164,0.46768692,-3.404333,-8.356289,-5.3228765,2.1924367,-2.2876894,-6.0770264,-1.9824009,-3.730487,-7.76831,-3.0188963,-5.446634,2.355453,-2.4646068,-4.8882933,10.09153,2.0083709,-1.0432851,-0.796519,3.1931455,-3.3192081,0.22397518,-2.3217642,-3.7385025,0.36961684,-1.29939,-2.8645391,-1.0626593,-0.9196076,1.5419441,-1.1402153,-2.0959532,1.6444058,0.19577514,-2.4417596,1.6012645,0.5872829,1.0354452,0.46954378,0.40520322,-1.1461827,-0.28557384,0.28400615,-0.06580849,-0.53538966,-0.030139482,-0.5259641,0.0628226,-0.40365022,1.1412371,-0.35830975,-0.40019074,0.3010484,-0.5209121,-0.24553122,-0.502008,-1.2386875,0.26683065,-0.069149755,0.67887133,0.6882331,-0.13401912,-0.13986856,0.20260389,-0.063566685,-0.009804069,0.08922586,-0.03903658,-0.096997745,-0.018575797,0.011422171,0.06282703,-0.07349379,-0.027798567,-0.23188075,-0.092848405,-0.17428276,-0.40733758,-0.029568173,-0.12617214,-0.32226753,0.108002685,-0.34909996,0.061738983,-0.12231198,-0.0828569,-0.11512728,-0.004094037,-0.008068467,-0.19689693,-0.14175877,0.18757266,0.17377572,-0.17208521,0.10028602,0.17797446,0.15424901,-0.045683343,-0.0964101,0.15429744
165,-0.01049335,2.2324111,2.804427,-0.054724492,-1.5351788,1.2250911,-3.512575,6.7493014,0.041917827,-3.5440142,-0.26758215,-4.0744653,0.49586546,2.9590561,1.0355322,-2.6827116,-6.797024,5.0232944,-2.7131474,1.0125375,2.3552043,-1.62594,-5.343633,4.310444,0.012777697,1.8502213,-5.778904,3.5905578,-6.32398,1.8072821,-5.177863,-1.1952171,-5.9586296,4.1217737,1.8310808,1.0493975,1.0661405,0.7163214,0.48283172,4.2271767,1.5267034,-1.1066823,4.430977,-1.5156541,0.5846198,-1.5042859,1.6161913,-3.6285744,0.18215658,2.5165496,-2.2118669,-2.3637586,-0.75516963,-0.96891475,-1.3487649,2.8326583,1.3016182,-0.3037834,0.30791336,0.48189446,0.29875824,-0.05063697,-0.15304953,0.14134116,-0.31892958,-0.1579688,0.16554496,-0.05299942,-0.14429255,0.08826541,-0.089176305,-0.11789629,0.050355285,-0.062326703,0.052524466,0.008523745,-0.02673301,-0.089226365,-0.024486188,0.02984088,0.0075394977,0.022781739,-0.019901529,-0.10158464,-0.020390969,-0.079690576,-0.041425005,0.042208258,-0.005414499,-0.008778896,-0.008391326,-0.034333233,0.019186517,0.015980186,0.12288506,-0.10328194,0.023268213,-0.024683576,0.038288374,-0.099409476
166,3.1103878,3.2673233,1.4187278,-1.9124764,-5.331021,0.2136316,-2.4059865,-1.3818436,-1.4467117,5.3117223,-3.6458828,-6.6973076,-6.2829356,7.4950943,-6.319104,-0.6443734,6.975271,1.3121475,-5.104766,0.37541553,-2.3455136,-1.070328,4.2630916,-0.8247239,2.297008,-2.8170035,4.853757,-0.54469883,-0.18858266,-3.9669006,2.5179906,-2.5460083,-0.7157155,4.060822,1.2594739,1.0444868,-1.435494,-0.22180377,0.20761661,0.9004173,0.60045534,-0.1882632,1.1524879,-1.604025,-1.4103894,0.590883,0.76427114,-0.002153316,-0.22465107,-0.61206657,0.29128772,-1.2110175,-0.31495422,0.0022101528,0.31862956,0.21350813,0.15994136,-0.23106918,-0.04776095,0.034881745,-0.08336123,0.10434359,-0.020606635,-0.07503609,0.030038116,0.086151674,-0.07333572,-0.02538091,0.0131960595,-0.04719471,0.04152908,-0.004697025,-0.016959326,0.0413598,-0.0032807766,-0.0065120896,-0.024923068,-0.016376715,-0.053976055,0.017274912,0.021606518,0.024711927,-0.012819073,0.011364224,-0.0324134,0.016612805,-0.0116985785,0.047281187,0.014370393,-0.02264963,-0.019836387,0.02412035,0.02001051,0.035934612,0.013585584,0.01694944,0.060972225,-0.018341625,-0.04394046,-0.025942473
167,20.097502,0.78976035,-4.0630574,5.1670585,0.18210497,3.90427,0.59111965,-2.821465,-3.7164385,1.5611238,-2.4281363,2.2994032,-3.1736138,-2.5734475,0.3167367,0.7012941,0.27414364,-0.048580665,0.4498996,-0.96980685,2.668009,-1.088605,-0.5623012,1.036601,1.0860937,0.037407644,-1.7711241,-0.04552141,0.9013657,-1.4464625,-0.5316554,0.33398616,0.21804775,-0.5672587,0.6479655,0.5848015,-0.5417185,-0.010924441,-0.38506594,0.3047406,0.21658188,0.5878709,0.22078232,0.26352936,0.2148863,-0.8128793,0.0090736095,0.32684106,-0.13572763,0.6472832,-0.32577,-0.18379642,-0.2961429,-0.85622466,-0.2456543,-0.5513878,-0.94247717,0.1003029,0.23170945,0.864471,0.9426499,-0.11109584,-0.75382453,0.32535082,0.40054932,0.013426898,0.15498608,0.23786221,0.17912944,-0.018265257,0.021039993,0.0006618325,0.35552427,0.073264375,-0.26039422,-0.015623065,0.053663533,-0.085462555,0.4226745,0.21973078,-0.15413472,0.1396348,0.34933403,0.38716763,0.19645578,-0.015696194,-0.022272548,-0.01931153,0.18600687,-0.26232016,-0.005682163,0.11841382,0.10698501,0.15499333,-0.13160396,-0.040177744,-0.018689482,-0.21154587,-0.2914361,-0.049976762
168,-4.168739,1.6845436,-1.0680777,0.3522382,-7.8992147,9.555016,-4.814104,-0.80971795,0.99969596,-5.628767,3.266487,-0.32559583,-0.4733944,-6.155896,4.9907374,0.84705913,-1.6132659,-2.383736,-1.6123351,-2.2068691,-1.4379756,2.4168084,7.485148,-2.2086554,0.62528175,-0.22429009,-2.425501,2.2568877,0.45675325,-1.2007626,2.103685,0.54128873,-1.4293575,0.83605903,0.87334925,1.0428238,-1.3125653,-1.3259909,0.2126421,-0.7594952,0.14808637,-0.51790375,0.26813123,0.005996877,0.770059,0.0562752,-0.34861547,0.3668223,-0.102763034,0.37202224,-0.3885982,-0.32227117,-0.19421147,-0.24391428,-0.13114175,0.09204023,-0.21189919,0.10038907,0.025169546,0.056222357,0.18795134,-0.03908731,0.019314311,-0.034013424,-0.06665711,0.027347308,0.029556323,0.031874213,-0.10875929,-0.020673675,0.018864788,0.060776602,0.04133625,0.016954752,-0.09769245,-0.04951999,0.048888333,-0.033742525,-0.11292971,0.0063814246,-0.03391571,0.051642653,-0.0020341957,-0.06414206,-0.019256951,0.0025852483,-0.12176364,0.14045572,-0.02495524,0.04777469,0.008345966,-0.1161053,-0.026319096,0.035567448,-0.05209428,0.04149212,-0.004895603,-0.017134009,-0.042315762,-0.06918655
169,-3.6165767,1.8878558,10.227009,-0.4251209,3.1176074,-1.8968197,-4.1077237,-1.071276,-5.578234,12.225267,-5.439367,-1.4055219,0.2829008,-5.76162,3.1813188,2.568324,-1.2417718,1.377666,-0.4430569,-1.7618896,-3.0913525,-1.1353519,0.21724477,-2.2372396,-0.44678086,0.5075558,-1.127116,-0.12527321,-0.87971574,0.29941675,-0.10315961,1.1160387,0.5133815,-0.7905381,0.5648394,-0.30144763,-0.35360372,0.10099883,1.1302145,-0.08813607,0.66838354,0.39188033,-0.24144126,0.42559904,-0.4027051,-0.3288506,-0.50098515,0.13359204,0.20789456,0.88881004,-0.48236805,-0.43619624,-0.23179697,-0.45763132,-0.5559635,0.05404001,-0.7713626,0.32795954,0.09814544,1.0368385,0.46891493,-0.28924513,-0.06889062,0.2387528,0.02680175,-0.03228192,0.061389893,-0.20999321,0.018590774,0.1634174,0.075120464,0.07060865,-0.10229003,0.07412021,0.08456837,0.06140433,0.16037035,0.0290726,-0.12525466,-0.2044273,-0.016972985,-0.028018476,0.042235285,-0.102538764,0.05639991,-0.07587634,-0.07863464,-0.07210305,0.06597124,-0.0007736032,0.13586098,0.17016625,0.020201059,0.11655368,0.30312032,0.08825742,-0.19909728,-0.2531485,-0.032447256,0.005524962
170,-1.9998275,16.266703,-2.1209996,-4.3798633,-4.8260355,-4.9198346,6.5169163,-1.2517223,-3.8265443,-2.1925318,-0.8490005,2.1056576,0.7203796,-0.5790596,1.4512721,-0.10677281,-0.983431,0.9266468,2.3971443,0.9104701,-2.2676573,-0.12544008,-1.7581998,1.5465611,-0.17102087,0.16696222,-1.3141081,0.37379158,-0.56892204,-2.4781072,1.0837535,-0.5878872,0.7448631,0.23992787,0.44292027,0.29712513,0.24327102,-0.17757912,-0.2229999,0.15108849,-0.5339712,0.5218776,-0.2661396,0.33109477,-0.26599005,0.098252565,-0.16165839,0.25660616,-0.44661832,-0.06827084,0.0919069,0.15936112,-0.31527624,-0.3543581,-0.16380091,-0.080730245,-0.36234534,0.09276355,-0.05155132,0.41889885,0.063178554,-0.09016107,-0.03884369,0.12555192,-0.073456846,-0.23122633,0.10886103,-0.24805814,0.011082775,0.28801158,0.0268377,-0.007599062,-0.051410954,-0.061276022,0.029603736,0.19338107,-0.16074277,0.10731507,-0.07306691,-0.12943119,-0.16195841,0.16700268,0.011419728,0.025827354,-0.021437835,0.15220746,-0.04998925,0.08102385,-0.051919267,0.035189588,0.10603997,0.07891519,0.025224717,-0.041386534,0.095234096,-0.14304756,0.02382775,0.0055869063,-0.024897374,-0.0102864625
171,-1.9594194,-0.5849067,-1.710729,-4.5145974,-2.1458147,4.303719,0.589645,-4.5764155,-0.5357693,3.547436,3.0174062,-5.8488126,7.8714213,-5.035412,-0.5813293,2.4850376,10.465751,3.8728585,4.142229,-2.4526849,8.942816,0.55363595,-1.7395766,3.191357,-4.5541725,0.9288478,0.56887186,3.242938,0.0037582132,1.2681993,1.7454311,-1.9205285,-1.8525891,0.5663805,0.21331157,-2.9173524,0.0874409,-0.64927965,-1.1797352,0.05633691,-0.8563255,0.6048605,-1.1937679,-0.45281637,-0.073837854,0.18655923,-0.5072518,-0.81368184,-0.2906165,-0.607525,0.1818233,-0.52217877,-0.50821793,-0.19375649,-0.4366467,-0.10892263,0.35694277,-0.23903826,-0.08482563,0.30314288,0.14649594,-0.13777,0.01948828,0.0257636,-0.06940194,-0.12533052,0.08088829,-0.013734746,-0.041841418,0.09710535,-0.05753873,-0.07045639,-0.0790234,-0.013263526,0.057528835,-0.0064610923,0.072409235,-0.033975508,-0.044889215,-0.012661223,-0.04440349,0.07145551,-0.012992922,-0.09734127,0.0004806826,-0.0071398225,-0.10622276,0.028362434,-0.07304922,-0.009648464,0.0073885582,0.027269542,0.03898124,-0.014244637,0.058103275,-0.108430386,0.013691403,-0.003482756,-0.06833908,-0.004003017
